种类,TF-IDF,关键词
汽车,0.49055061836052205,德国
财经,0.46970999987495615,维生素
房产,0.49601575132592596,区域
体育,0.5392755794078645,穆勒
房产,0.4568712535951928,套均
财经,0.40493169063179446,股市
体育,0.5687871220445782,足协
娱乐,0.4316701412990315,张定涵
汽车,0.5839677017735805,观致
其他,0.5554421616583858,协定
体育,0.514612098925287,桑德罗
科技,0.7792534703635682,知乎
科技,0.6025158109348475,游族
其他,0.46927658020847973,银座
娱乐,0.39193588267006907,40
娱乐,0.4373710625219546,twins
其他,0.5320851967106262,潘基文
科技,0.6030731140412519,零售店
汽车,0.356491318483622,途观
财经,0.6234910121249502,电梯
娱乐,0.3978207414127222,小燕子
汽车,0.5925173193009907,天籁
其他,0.505628086802498,游览车
科技,0.47317461235558705,媒体
汽车,0.8000960309504188,mpv
财经,0.4765467314421208,市直
科技,0.2947359678263314,错误
其他,0.7557739646911832,配音
娱乐,0.64078288184271,汉阳造
财经,0.5532077651174251,孩子
汽车,0.5206167995969003,熄火
科技,0.39003897618073147,媒体
其他,0.5882014664473691,核潜艇
汽车,0.30936580493749133,世嘉
娱乐,0.4068180010358165,爱情
娱乐,0.3985595515818236,礼物
其他,0.6792439301232511,考试
科技,0.40536317702271013,提速
娱乐,0.5358035703058993,冬雪
其他,0.566301255607213,周迅
科技,0.38527155429994986,新闻
财经,0.6261887105860588,金条
汽车,0.3133965778024599,千瓦
科技,0.8196994305830524,唯品
其他,0.5756873134630011,梁辉
娱乐,0.7481412211228708,姜育恒
其他,0.3753255081511324,一批
科技,0.7326659146608945,iphone
体育,0.2857884248777107,利物浦
娱乐,0.28678567399822774,张杰
体育,0.7282675223814291,利帕里
汽车,0.21484353691498936,刹车
房产,0.42009722871443955,世茂
财经,0.3534781655259498,戚浩霖
汽车,0.5419637462433211,奥迪
科技,0.2936326645778436,工作
财经,0.6331881912857313,欧盟
房产,0.3890671603440619,新货
体育,0.5125443884762925,保罗
财经,0.4530437181438318,['昂山']
房产,0.5079476665017765,邓世昌
体育,0.3066017020631086,中国女足
房产,0.5030645025319831,城中村
财经,0.6492909462156373,巴沙尔
汽车,0.5198592530124939,蓝鸟
科技,0.5339231352824092,印度
汽车,0.37237247478344254,豪华型
房产,0.4881139216595789,建筑
娱乐,0.43287288758513903,杨丞琳
娱乐,0.5574627745317239,陈廷
财经,0.37421030026727486,后市
娱乐,0.31596357437751527,选手
体育,0.562528696597994,提名
汽车,0.4390799512638244,gtdi
汽车,0.8439689026816383,glc
其他,0.4738192401813348,萨尔
娱乐,0.4516495128734636,观众
科技,0.4931627035740905,积雪
娱乐,0.3546332927742035,西游记
其他,0.34412352249839573,['石河子']
科技,0.45347836537660513,口碑
汽车,0.3226733444978106,专车
财经,0.5314172330155714,科研
娱乐,0.5635708516670274,selina
其他,0.41839823673438464,端门
科技,0.4917776534214931,硅胶
汽车,0.41038684398311737,缤智
财经,0.5155236169431069,评级
汽车,0.4058790294611937,强制
其他,0.39449096029701025,万国宫
娱乐,0.5452865380338366,管乐
汽车,0.4309510436177629,大众汽车
房产,0.47274019510641674,高尔夫
娱乐,0.3652916116470117,委员会
财经,0.4469543910898169,大盘
财经,0.38105894745430846,证券交易
科技,0.5398565873522304,乔布斯
房产,0.42768313191957014,叶先生
其他,0.5180855851644653,北控队
体育,0.4744352361385912,梅西
房产,0.38043470099019855,竞买
财经,0.8600686213953026,认证
科技,0.4341194377745553,全息
汽车,0.2062159827128714,缤智
财经,0.39349101993328117,北车
体育,0.46964751989166503,命中率
财经,0.4661020259933571,面积
科技,0.3272410549241048,马云
汽车,0.44517265776012455,sportback
财经,0.4698755518113028,面积
体育,0.6091164033496685,华天
体育,0.7816132557414529,乐福
房产,0.2994035910578976,环比
财经,0.4583956839466079,交房
其他,0.632499466032764,布什
科技,0.5201580505009078,智能家居
其他,0.6488288884367469,葛某
体育,0.5376225494379514,杜兰特
财经,0.4172115446822628,中国社会科学院
科技,0.5243235886473918,印度
房产,0.4191559231138291,广佛智城
其他,0.44231918555953226,扶贫
娱乐,0.4636255512846564,woori
其他,0.5384920321881551,南沙
科技,0.2597738640410616,hoffman
汽车,0.45880539217687094,风行
汽车,0.5025316438945637,蓝鸟
科技,0.3462521935329992,阿里巴巴
娱乐,0.46855327280321957,derain
汽车,0.40648494116781675,mirai
科技,0.4749703484485784,电商
娱乐,0.8299519160807559,隋俊波
娱乐,0.4831140455067201,2012
其他,0.3906939776255554,拆迁
科技,0.8086369504556342,布莱恩特
汽车,0.5198897700193726,保时捷
其他,0.6171222876582293,科勒
体育,0.3883384704573356,华南虎
房产,0.5112529159374527,细铺
其他,0.4974546645231031,智慧
科技,0.3126227678935146,微软
财经,0.4590391537267034,基金
财经,0.4322298098508993,央票
娱乐,0.458798843491942,quintus
房产,0.6879820836774566,环评
其他,0.5695885685160313,翡丽
汽车,0.6024291768568754,上汽
科技,0.7108965728402801,三星
汽车,0.3733050760552072,车主
房产,0.348231204011535,信息
体育,0.46977971413830627,佩兰
体育,0.5362013378050224,努诺
房产,0.39120482956106806,生活
财经,0.41829216884152765,线路
体育,0.46527353454075204,皇马
房产,0.6270697994638722,花都
财经,0.4191330433064278,存款
科技,0.6325293576864662,表情符号
汽车,0.5256002652537585,无人驾驶
房产,0.7115172191575502,成交
体育,0.6473239744570636,塔拉
房产,0.715592947228414,拆迁
其他,0.8664097771327123,陨石
娱乐,0.4431497657460598,佳佳
房产,0.40054135661759355,房企
科技,0.3603817644852258,私有化
财经,0.5031700918474474,斯大林
体育,0.43898380460213277,北京队
科技,0.6767684940177542,发射
房产,0.4961748212182451,地块
其他,0.6450692821797374,金融
其他,0.34245499025610465,['劣质']
科技,0.64901141121598,搜房
汽车,0.3501804272193484,费用
财经,0.3580891100508018,雪松
汽车,0.5517333748672691,奔驰
科技,0.423893694996236,侵权
其他,0.6764087252079595,凌叔华
娱乐,0.38498121240075794,lucas
财经,0.3406601817348842,爱沙尼亚
汽车,0.6969987487307515,香水
科技,0.39305238656953373,['dand']
其他,0.5023621416727144,贫血
娱乐,0.6568473367306312,韩雪
其他,0.715362973743667,名胜区
科技,0.38115864293225177,浓度
汽车,0.6741468890759172,电瓶
汽车,0.5387973078519267,净胜球
体育,0.6374824416803675,努里
娱乐,0.38900943030105356,李鑫雨
房产,0.2854330212996027,土地
娱乐,0.5029109616420356,黄伟菁
体育,0.7179621972070974,科比
科技,0.6552587741641028,yoga
娱乐,0.4890358143179109,常铖
其他,0.5486441579388978,酒庄
财经,0.43959092121742693,科技馆
房产,0.5924762407870554,绿地
体育,0.47474258769877853,高尔夫
体育,0.5758986658206031,帕尔梅
房产,0.30009566952373956,地税局
财经,0.2999577986845938,二手房
汽车,0.31431642416121214,x5
科技,0.27595506590589325,新视野
体育,0.4419723031072245,奖号
房产,0.4050493512243816,步镇
财经,0.38724802955563176,股市
汽车,0.5256398061976446,前车
科技,0.39924592536922804,农贷
财经,0.36284048711244726,水浒传
房产,0.4888332479557634,四川省
体育,0.30024174918436664,库里
汽车,0.6632786128183689,一汽
体育,0.5079848524996946,鹈鹕
其他,0.7397830417742238,百里
体育,0.24972046919864094,命中
娱乐,0.6578855852465088,琼瑶
体育,0.6208900365844714,科比
财经,0.5556396141112403,张爱玲
娱乐,0.3871712096746652,峻秀
房产,0.5755209210347847,张女士
汽车,0.5085830927213646,奔腾
娱乐,0.3585258862668713,始源
体育,0.387306804530498,国安
房产,0.5372338876910107,温州
娱乐,0.4084908507992396,张柏芝
汽车,0.6987881498385324,mpv
财经,0.6333123159360451,味千
汽车,0.5627950564752485,舒适型
体育,0.713135158596771,西蒙斯
娱乐,0.33751100349829005,熊乃瑾
体育,0.2754878315246913,赛事
科技,0.5962884903053433,android
财经,0.5446524741109644,买入
汽车,0.5410445060483676,保养
房产,0.6951913821931656,房产税
体育,0.3164387334799713,桑德罗
体育,0.4532242935476076,王侃
房产,0.7392874721067482,大亚湾
财经,0.5327428906990956,姥爷
汽车,0.47521910564034364,召回
体育,0.29330087034824187,奖金
房产,0.3459091153548007,遇真宫
财经,0.40422407458795395,西城区
娱乐,0.5425086276829671,观影
科技,0.671920021421248,4g
财经,0.7138209811658391,电梯
汽车,0.5537095933644641,充电
房产,0.7455076278388635,房产税
体育,0.4610462238750585,同曦
体育,0.4014405058342614,逮捕
其他,0.3949519733872076,fen
娱乐,0.5495462096602185,张歆艺
体育,0.8526749126641736,林书豪
科技,0.39238113042168377,网络
娱乐,0.32896412483465903,remix
汽车,0.5208385953478822,马自达
体育,0.3753920391094933,库里
娱乐,0.5517079276724378,宣萱
其他,0.6234449560824803,帆板
科技,0.5311368188812822,蓝思
财经,0.4722698687012302,巴菲特
汽车,0.3714651297085836,ti
汽车,0.3398551363650269,刹车
科技,0.4911630395493277,试验
其他,0.6220724916641734,景区
汽车,0.6632333508671763,哈雷
科技,0.4942281594770566,流量
其他,0.38555823440449966,民调
娱乐,0.4827407939595121,无价之宝
其他,0.5319002732380678,制服
科技,0.8195439441705007,电动汽车
财经,0.6308845416070474,骆家辉
汽车,0.590412415132621,充电
体育,0.46367074344591797,火箭
科技,0.27119652371827735,互联网
其他,0.350732672444593,车间
体育,0.46906887087698357,黄蜂
其他,0.5798106201092159,朴秀珍
房产,0.39220149768297435,红荔村
其他,0.49692096550183856,京东
房产,0.45983912538523763,楼板
科技,0.5541053248073592,互联网
房产,0.4936164222449532,受访者
财经,0.40395202764456367,水域
房产,0.3142288219113936,开发商
体育,0.4881957124362355,拜仁
体育,0.3970586114770717,科比
房产,0.5089706090995538,银行
汽车,0.38986183427891596,美学
科技,0.5869499285933566,工场
体育,0.49591163063676946,保罗
房产,0.4493218688056191,南浦
汽车,0.5386239581629118,汽车空调
其他,0.5884267553221011,悉尼
科技,0.3634239218631574,经营者
财经,0.22217578745321911,启明星
科技,0.2354494640542306,公司
房产,0.712865448113427,从化
体育,0.4654966104372434,韦斯特
财经,0.3478877013947844,林带
汽车,0.4096136612856509,防护
其他,0.39763668381323963,六爷
房产,0.2531057398768483,金融城
娱乐,0.3112773758686305,['gq']
房产,0.3451704805957248,中介
其他,0.49049872190306804,剑桥
科技,0.5951906185066472,cdp
房产,0.5675584779328776,出租屋
财经,0.33424072613691475,受灾
娱乐,0.5460874962342952,兰贺
科技,0.5326222077320654,li
汽车,0.6272268624560309,车险
汽车,0.39546644268473646,松下
科技,0.5628990140102291,支付
其他,0.3783726004940289,学生
娱乐,0.46654409043362766,曾志伟
汽车,0.33032501905936273,宝马
科技,0.547065283270328,chrome
房产,0.3314005338104801,房地产
其他,0.35216931680355146,羊城
娱乐,0.3705134764631864,00
娱乐,0.4158548224899988,舞美
财经,0.3698783814143642,瑞郎
科技,0.6396070146253494,平板
汽车,0.24810261685096965,宝马
娱乐,0.45578735134546633,水浒
科技,0.3610883650449743,911
其他,0.523604119920721,武士刀
财经,0.2712168702285506,西方
其他,0.4196300323057867,双子座
体育,0.6106547164330911,申花
科技,0.6174734188771754,灯泡
体育,0.7588984938143066,华天
科技,0.573104759927743,iphone
汽车,0.49378255060985465,smart
财经,0.47968316629292024,溢油
科技,0.6554287232584374,激励
其他,0.5469684675354455,中侨
财经,0.701251686227698,春晚
房产,0.526955436631656,房价
体育,0.5556170078496074,男篮
财经,0.5235149121641719,法国
房产,0.3414481468459619,金九银
体育,0.5055318359670232,苏群
体育,0.5573567916603807,湖人
汽车,0.6665339580706022,hqdatatb
财经,0.4690179223111583,cpi
科技,0.7244731642273001,银行
其他,0.4584148866353106,联通
财经,0.3809247033874664,指数
体育,0.598452854389735,韦斯特
房产,0.4363133356939562,银滩
娱乐,0.4198069085821572,李美熙
房产,0.48670971934230567,塘厦镇
汽车,0.5814245009979996,马云
财经,0.48120232884145436,公平交易
汽车,0.4610112528475815,销量
财经,0.26536466677331677,玻方
科技,0.8327368530836521,专利
其他,0.3697180373973845,牡丹峰
娱乐,0.3396905692768763,天敌
娱乐,0.4634209856856575,听众
其他,0.41786457670713023,积分
房产,0.5462737348599502,白鹭
汽车,0.525332137877495,优惠
娱乐,0.33618348180074265,美声唱法
其他,0.7236599195056782,居住证
汽车,0.33873452878752036,发动机
汽车,0.35354711869612687,打滑
财经,0.4106147566351355,西城区
科技,0.4893243398646401,微票
其他,0.47979505744999656,华商
娱乐,0.6263649992842351,房祖名
娱乐,0.5669581955323324,海陆
汽车,0.29874780176869553,商城
其他,0.3653619306458131,昌平
财经,0.44678137204408735,bank
汽车,0.29725765617878475,新智
房产,0.382642507766333,13217
娱乐,0.4272626396696623,晴儿
体育,0.4479719736159848,欧文
房产,0.4571512679436161,物管
财经,0.26130932696065273,评级
娱乐,0.5979626960268132,郭家铭
科技,0.28798192386120675,一带
财经,0.5398618482915178,酸蓄电池
汽车,0.4010915003891303,印度
房产,0.6900845747099399,香洲
汽车,0.32721563851067775,v8
科技,0.46941834727332027,华为
财经,0.4544076052044133,地块
汽车,0.39536471386733313,刹车
房产,0.6203677602280137,房产税
体育,0.6009787580326138,帕克
房产,0.6631711276199287,农民工
财经,0.430878388170843,切尔西
体育,0.5933179591703643,足球
房产,0.4805016936523949,楼盘
娱乐,0.7657970396424489,音乐剧
科技,0.5119453841339578,三星电子
体育,0.32291451299795204,归化
其他,0.4002927797018552,常营
体育,0.5061201235600524,跑步
科技,0.2764655769148789,携程网
其他,0.4000417357159009,落户
娱乐,0.5295076278812885,孙玮
娱乐,0.3330830133516677,公主
其他,0.38149667474018223,增长
科技,0.3679920582381117,交易额
财经,0.47624397203278274,婴儿
汽车,0.2952921385884847,gti
娱乐,0.6532025685506672,哈利
其他,0.30553224488388414,经济
科技,0.5467581305056506,快递
财经,0.6527654408846268,周先生
汽车,0.40621231597929736,jeep
科技,0.905118954022392,比特
其他,0.6225773301286954,['约车']
娱乐,0.3482683450434921,尊品
汽车,0.4668202745583559,跑车
财经,0.42161435256020047,存款
科技,0.7187824431653224,可见光
其他,0.4284580918193946,安倍
娱乐,0.6364591088867523,捐款
娱乐,0.4296102580359964,岳峰
其他,0.3380286016004551,祖师
科技,0.4465441316945413,雷军
娱乐,0.33258105861493137,比基尼
其他,0.4785157209914567,剧场
科技,0.45185905074533955,买车
体育,0.44035705953610116,校区
汽车,0.2952921385884847,gti
财经,0.34518336876632544,炭疽
科技,0.4964755086694534,外卖
其他,0.440083913425413,畅享
娱乐,0.45426683463486484,收视率
科技,0.3445030539097295,键盘
其他,0.5167712576793936,煤厂
体育,0.44855276424357166,桑德罗
体育,0.8641955467167217,潘石屹
娱乐,0.6378624392153021,音乐节
房产,0.28542256204600364,抄底
房产,0.4425203121191262,重庆
汽车,0.6860639134108036,新能源
财经,0.3262010178047463,大雁
科技,0.5718622430574991,滴滴
财经,0.5924595097562854,厕所
房产,0.39109366697555814,泳场
体育,0.6060035766466537,皇马
娱乐,0.40224719934260195,李沁
财经,0.32301499270847917,资金面
房产,0.4115113931237858,增城
体育,0.35398348517429606,足协
汽车,0.34827045634727816,帝豪
房产,0.41524340688705075,现房
汽车,0.28574923000782626,汽车
财经,0.8986038415229042,包公
科技,0.4494278813717322,助理
汽车,0.386590082384636,bj90
财经,0.63513310939604,用电
娱乐,0.464082246077493,王媛
房产,0.27720951926481857,['温瑟湖']
娱乐,0.7028742120918633,春晚
其他,0.3703829999952323,朱镇模
汽车,0.40468797111028587,召回
汽车,0.458861703538743,雷克萨斯
其他,0.7322289213187525,生僻字
娱乐,0.46658707449448283,张建
娱乐,0.5254848793051522,柏芝
其他,0.5081963132905867,保母
科技,0.8206883005122055,分众
财经,0.44626806799453883,股市
汽车,0.782469194423892,暖风
娱乐,0.5841952667785243,李小龙
其他,0.6863893417836098,雪人
科技,0.4907022544848772,乐体
财经,0.5080237607521456,展会
汽车,0.4019830488317607,营运
汽车,0.46635393373182366,新力
